Unnamed: 0,prix_eur,prix_m2,type_bien,surface_m2,nb_pieces,nb_chambres,etage,dpe,adresse,code_postal,url,latitude,longitude
0,630000,9960.0,Appartement à vendre,63.3,3.0,2.0,RDC,D,"Léon-Blum Folie-Regnault, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/leon-blum-folie-regnault/273122571.htm,48.859655,2.386567
1,814000,7752.0,Appartement à vendre,105.0,5.0,3.0,Étage 2/6,E,"Saint Blaise, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273386597.htm,48.858088,2.407211
2,725000,12719.0,Appartement à vendre,57.0,3.0,2.0,Étage 3/6,E,"Monnaie, Paris 6ème arrondissement (75006)",75006.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273380327.htm,48.849268,2.330883
3,1090000,13293.0,Appartement à vendre,82.0,3.0,2.0,Étage 6/6,F,"Chaillot, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/chaillot/272919433.htm,48.867149,2.297238
4,600000,9524.0,Appartement à vendre,63.0,3.0,2.0,Étage 2/8,F,"Bel-Air Sud, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273351983.htm,48.851714,2.373001
5,800000,8889.0,Appartement à vendre,90.0,4.0,3.0,Étage 7/9,F,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/jardin-de-reuilly/273351909.htm,48.844756,2.389791
6,365000,11061.0,Appartement à vendre,33.0,2.0,1.0,4ème étage,C,"Arts et Métiers, Paris 3ème arrondissement (75003)",75003.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273478891.htm,48.862489,2.359316
7,1110000,12292.0,Appartement à vendre,90.3,3.0,2.0,Étage 4/9,D,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273404081.htm,48.850098,2.278011
8,785000,11716.0,Appartement à vendre,67.0,3.0,2.0,Étage 4/5,E,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273386955.htm,48.86963,2.270394
9,735000,13942.0,Appartement à vendre,52.7,2.0,1.0,Étage 3/6,D,"Vivienne-Gaillon, Paris 2ème arrondissement (75002)",75002.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273483275.htm,48.868238,2.33413
10,1990000,16576.0,Appartement à vendre,120.1,4.0,3.0,Étage 7/9,C,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273468185/detail.htm,48.841905,2.264284
11,1900000,13014.0,Appartement à vendre,146.0,5.0,3.0,Étage 2/10,C,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.bellesdemeures.com/272453943/detail.htm,48.842192,2.325672
12,700000,14000.0,Appartement à vendre,50.0,2.0,1.0,Étage 7/7,E,"Trudaine-Maubeuge, Paris 9ème arrondissement (75009)",75009.0,https://www.seloger.com/annonces/achat/appartement/paris-9eme-75/trudaine-maubeuge/273477073.htm,48.877964,2.344426
13,750000,11538.0,Appartement à vendre,65.0,4.0,2.0,Étage 1/6,E,"La Fourche-Guy Môquet, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/la-fourche-guy-moquet/271652993.htm,48.892129,2.323169
14,494000,11222.0,Appartement à vendre,44.0,3.0,2.0,Étage 1/6,E,"Grandes Carrières-Clichy, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/grandes-carrieres-clichy/273555499.htm,48.883624,2.333911
15,549000,10976.0,Appartement à vendre,50.0,2.0,1.0,Étage 3/6,G,"Grandes Carrières-Clichy, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/grandes-carrieres-clichy/273555435.htm,48.883624,2.333911
16,283000,7447.0,Appartement à vendre,38.0,3.0,2.0,RDC/6,F,"Moskowa-Porte Montmartre-Porte de Clignancourt, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/moskowa-porte-montmartre-porte-de-clignancourt/273222315.htm,48.899093,2.344437
17,800000,10526.0,Appartement à vendre,76.0,3.0,2.0,Étage 2/4,D,"Grandes Carrières-Clichy, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/grandes-carrieres-clichy/272425723.htm,48.883624,2.333911
18,155000,17089.0,Studio à vendre,9.1,1.0,,Étage 6/6,D,"Ecole Militaire, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/ecole-militaire/273570813.htm,48.854375,2.305786
19,830000,19566.0,Appartement à vendre,42.4,2.0,1.0,Étage 6/6,,"Vivienne-Gaillon, Paris 2ème arrondissement (75002)",75002.0,https://www.bellesdemeures.com/273477053/detail.htm,48.868238,2.33413
20,415000,11857.0,Appartement à vendre,35.0,2.0,1.0,Étage 1/6,E,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/raspail-montparnasse/273477067.htm,48.842192,2.325672
21,437500,10417.0,Appartement à vendre,42.0,2.0,1.0,Étage 2/5,F,"Gambetta, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273404139.htm,48.864903,2.398464
22,688000,9556.0,Appartement à vendre,72.0,3.0,2.0,RDC/6,D,"Jardin des Plantes, Paris 5ème arrondissement (75005)",75005.0,https://www.seloger.com/annonces/achat/appartement/paris-5eme-75/jardin-des-plantes/272789423.htm,48.849134,2.347541
23,650000,12264.0,Appartement à vendre,53.0,3.0,2.0,Étage 4/6,E,"Trudaine-Maubeuge, Paris 9ème arrondissement (75009)",75009.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273186625.htm,48.877964,2.344426
24,700000,11290.0,Appartement à vendre,62.0,3.0,2.0,Étage 1/12,C,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/didot-porte-de-vanves/272272635.htm,48.82715,2.304565
25,212500,12500.0,Appartement à vendre,17.0,1.0,,RDC/4,E,"Enfants Rouges, Paris 3ème arrondissement (75003)",75003.0,https://www.seloger.com/annonces/achat/appartement/paris-3eme-75/enfants-rouges/272186039.htm,48.862489,2.359316
26,475000,10795.0,Appartement à vendre,44.0,2.0,1.0,Étage 1/3,D,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272186049.htm,48.892531,2.34464
27,270000,12664.0,Appartement à vendre,21.3,1.0,,Étage 5/5,F,"Les Halles, Paris 1er arrondissement (75001)",75001.0,https://www.seloger.com/annonces/achat/appartement/paris-1er-75/les-halles/273477057.htm,48.859801,2.346648
28,1095000,9050.0,Appartement à vendre,121.0,6.0,4.0,Étage 3/7,F,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273294823/detail.htm,48.850098,2.278011
29,377000,11088.0,Appartement à vendre,34.0,1.0,,Étage 7/8,D,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-sud/271949237.htm,48.850098,2.278011
0,995000,9851.0,Appartement à vendre,101.0,4.0,3.0,Étage 1/4,C,"Nation-Alexandre Dumas, Paris 11ème arrondissement (75011)",75011.0,https://www.bellesdemeures.com/271951131/detail.htm,48.853542,2.392318
1,1895000,14656.0,Appartement à vendre,129.3,5.0,3.0,Étage 2/7,E,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/273186627/detail.htm,48.863022,2.306329
2,365000,9865.0,Appartement à vendre,37.0,2.0,1.0,Étage 6/6,G,"Bel-Air Sud, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/bel-air-sud/273187525.htm,48.851714,2.373001
3,1650000,10966.0,Appartement à vendre,150.5,5.0,3.0,Étage 2/7,D,"Aligre-Gare de Lyon, Paris 12ème arrondissement (75012)",75012.0,https://www.bellesdemeures.com/271393079/detail.htm,48.8491,2.371086
4,1090000,8790.0,Appartement à vendre,124.0,5.0,3.0,25ème étage,C,"Buttes Aux Cailles-Glacière, Paris 13ème arrondissement (75013)",75013.0,https://www.bellesdemeures.com/273419511/detail.htm,48.827782,2.349909
5,250000,7143.0,Appartement à vendre,35.0,2.0,1.0,Étage 5/6,G,"La Chapelle-Marx Dormoy, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/la-chapelle-marx-dormoy/272210265.htm,48.88751,2.359421
6,612000,8620.0,Appartement à vendre,71.0,4.0,2.0,RDC/7,E,"Saint Lambert, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271529411.htm,48.837454,2.291961
7,399000,16625.0,Appartement à vendre,24.0,2.0,1.0,Étage 2/6,,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/gros-caillou/273352419.htm,48.863022,2.306329
8,345000,10781.0,Appartement à vendre,32.0,2.0,1.0,6ème étage,E,"La Fourche-Guy Môquet, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/la-fourche-guy-moquet/273478889.htm,48.892129,2.323169
9,598083,9902.0,Appartement à vendre - neuf,60.4,3.0,2.0,Étage 6/16,B,"Patay-Masséna, Paris 13ème arrondissement (75013)",75013.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/261177981/,48.823138,2.372971
10,1132272,11166.0,Appartement à vendre - neuf,101.4,5.0,4.0,Étage 8/15,B,"Patay-Masséna, Paris 13ème arrondissement (75013)",75013.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/261177981/,48.823138,2.372971
11,810437,9683.0,Appartement à vendre - neuf,83.7,4.0,3.0,Étage 2/15,B,"Patay-Masséna, Paris 13ème arrondissement (75013)",75013.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/261177981/,48.823138,2.372971
12,437080,9649.0,Appartement à vendre - neuf,45.3,2.0,1.0,Étage 2/16,B,"Patay-Masséna, Paris 13ème arrondissement (75013)",75013.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/261177981/,48.823138,2.372971
13,749000,10403.0,Appartement à vendre,72.0,4.0,3.0,Étage 2/5,E,"Léon-Blum Folie-Regnault, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/leon-blum-folie-regnault/272649501.htm,48.859655,2.386567
14,1500000,13889.0,Appartement à vendre,108.0,5.0,2.0,Étage 5/6,E,"Chaillot, Paris 16ème arrondissement (75116)",75116.0,https://www.bellesdemeures.com/273179013/detail.htm,48.867149,2.297238
15,499000,7677.0,Appartement à vendre,65.0,3.0,2.0,Étage 28/32,E,"Olympiades-Choisy, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/olympiades-choisy/271435897.htm,48.82547,2.360601
16,760000,11176.0,Appartement à vendre,68.0,4.0,2.0,Étage 2/5,C,Paris 14ème arrondissement (75014),75014.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273558269.htm,48.830108,2.323026
17,1990000,12130.0,Appartement à vendre,164.1,5.0,3.0,Étage 2/7,D,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/271712405/detail.htm,48.86963,2.270394
18,677000,9956.0,Appartement à vendre,68.0,3.0,2.0,RDC/7,E,"Pereire-Malesherbes, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/pereire-malesherbes/273122967.htm,48.885145,2.30759
19,325000,13542.0,Studio à vendre,24.0,1.0,,Étage 4/5,D,"Archives, Paris 3ème arrondissement (75003)",75003.0,https://www.seloger.com/annonces/achat/appartement/paris-3eme-75/archives/272418297.htm,48.861882,2.358935
20,2500000,10417.0,Maison de ville à vendre,240.0,7.0,4.0,,D,"Léon-Blum Folie-Regnault, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/maison/paris-11eme-75/leon-blum-folie-regnault/271489167.htm,48.859655,2.386567
21,1695000,9855.0,Appartement à vendre,172.0,4.0,2.0,Étage 8/9,E,"Montsouris Dareau, Paris 14ème arrondissement (75014)",75014.0,https://www.bellesdemeures.com/273186763/detail.htm,48.823621,2.334207
22,2300000,14935.0,Maison à vendre,154.0,5.0,3.0,,D,"Montsouris Dareau, Paris 14ème arrondissement (75014)",75014.0,https://www.bellesdemeures.com/273186761/detail.htm,48.823621,2.334207
23,485000,12104.0,Appartement à vendre,40.1,2.0,1.0,Étage 5/6,F,"Batignolles-Cardinet, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/batignolles-cardinet/272298059.htm,48.885405,2.31112
24,489000,10188.0,Appartement à vendre,48.0,3.0,2.0,Étage 5/6,E,"Champerret-Berthier, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273166323.htm,48.885186,2.293069
25,1530000,11860.0,Duplex à vendre,129.0,6.0,4.0,Étage 5/6,E,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.bellesdemeures.com/273468425/detail.htm,48.892531,2.34464
26,735000,11136.0,Appartement à vendre,66.0,3.0,2.0,Étage 5/5,F,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273109693.htm,48.82715,2.304565
27,1155000,9467.0,Appartement à vendre,122.0,4.0,3.0,Étage 1/1,F,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.bellesdemeures.com/273272807/detail.htm,48.82715,2.304565
28,247000,9021.0,Appartement à vendre,27.4,2.0,1.0,Étage 4/4,E,"La Chapelle-Marx Dormoy, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/la-chapelle-marx-dormoy/273021527.htm,48.88751,2.359421
29,400000,10526.0,Appartement à vendre,38.0,2.0,1.0,Étage 2/3,E,"Bel-Air Sud, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/bel-air-sud/272003563.htm,48.851714,2.373001
0,1570000,28545.0,Appartement à vendre,55.0,3.0,1.0,Étage 8/8,G,"Ecole Militaire, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/ecole-militaire/267717437.htm,48.854375,2.305786
1,1664000,12326.0,Appartement à vendre,135.0,5.0,3.0,Étage 3/6,E,"Porte Saint Denis-Paradis, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271908557.htm,48.875079,2.351787
2,930000,7750.0,Duplex à vendre,120.0,4.0,3.0,Étage 3/3,D,"La Chapelle-Marx Dormoy, Paris 18ème arrondissement (75018)",75018.0,https://www.bellesdemeures.com/271863639/detail.htm,48.88751,2.359421
3,1622000,13517.0,Appartement à vendre,120.0,6.0,4.0,Étage 2/6,D,"Saint Germain des Prés, Paris 15ème arrondissement (75006)",75006.0,https://www.bellesdemeures.com/272742591/detail.htm,48.854972,2.33083
4,755000,11103.0,Appartement à vendre,68.0,3.0,2.0,Étage 2/2,E,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/272649017.htm,48.892531,2.34464
5,349000,8725.0,Appartement à vendre,40.0,2.0,1.0,Étage 3/6,E,"Nation-Alexandre Dumas, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273493631.htm,48.853542,2.392318
6,450000,11538.0,Appartement à vendre,39.0,2.0,1.0,Étage 4/5,D,"Arts et Métiers, Paris 3ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-3eme-75/arts-et-metiers/273065545.htm,48.876064,2.362272
7,375000,15000.0,Appartement à vendre,25.0,1.0,,RDC/2,D,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/gros-caillou/270733803.htm,48.863022,2.306329
8,1050000,7836.0,Appartement à vendre,134.0,4.0,3.0,Étage 10/10,F,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/telegraphe-pelleport-saint-fargeau/272439833.htm,48.871799,2.40383
9,420000,10244.0,Appartement à vendre,41.0,2.0,1.0,Étage 8/2,D,"Manin-Jaurès, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/manin-jaures/271564979.htm,48.886138,2.382807
10,699000,11095.0,Appartement à vendre,63.0,3.0,2.0,Étage 1/5,D,"République-Saint Ambroise, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272513497.htm,48.86225,2.377448
11,315000,11513.0,Appartement à vendre,27.4,2.0,1.0,Étage 4/4,,"Aligre-Gare de Lyon, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273133757.htm,48.8491,2.371086
12,3300000,19880.0,Appartement à vendre,166.0,5.0,3.0,Étage 3/6,E,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/271671751/detail.htm,48.863022,2.306329
13,950000,10920.0,Appartement à vendre,87.0,3.0,1.0,Étage 6/6,F,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273111481/detail.htm,48.850098,2.278011
14,250000,10417.0,Studio à vendre,24.0,1.0,,Étage 4/5,E,"Faubourg du Temple-Hôpital Saint Louis, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-10eme-75/faubourg-du-temple-hopital-saint-louis/270664839.htm,48.869803,2.370121
15,1400000,14000.0,Appartement à vendre,100.0,4.0,2.0,Étage 6/7,E,"Val de Grace, Paris 5ème arrondissement (75005)",75005.0,https://www.bellesdemeures.com/273470057/detail.htm,48.8413,2.339386
16,345000,10455.0,Appartement à vendre,33.0,2.0,1.0,RDC/6,E,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273468263.htm,48.899313,2.336387
17,1050000,13291.0,Appartement à vendre,79.0,4.0,2.0,Étage 2/6,,"Enfants Rouges, Paris 3ème arrondissement (75003)",75003.0,https://www.bellesdemeures.com/272728621/detail.htm,48.862489,2.359316
18,399000,11083.0,Appartement à vendre,36.0,2.0,1.0,Étage 1/2,E,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272549713.htm,48.892531,2.34464
19,750000,10563.0,Appartement à vendre,71.0,3.0,2.0,Étage 1/6,D,"Nation-Alexandre Dumas, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/nation-alexandre-dumas/272511179.htm,48.853542,2.392318
20,875000,11027.0,Appartement à vendre,79.4,5.0,3.0,Étage 3/3,D,"Montorgueil-Saint Denis, Paris 2ème arrondissement (75002)",75002.0,https://www.seloger.com/annonces/achat/appartement/paris-2eme-75/montorgueil-saint-denis/273477055.htm,48.865417,2.346938
21,385000,9995.0,Appartement à vendre,38.5,2.0,1.0,RDC/2,E,"Croulebarbe, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/croulebarbe/273495187.htm,48.832625,2.350645
22,320000,18529.0,Appartement à vendre,17.3,1.0,,Étage 2/4,E,"Ecole Militaire, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273065105.htm,48.854375,2.305786
23,1140000,11400.0,Loft à vendre,100.0,3.0,2.0,,C,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/jardin-de-reuilly/272185495.htm,48.844756,2.389791
24,1895000,15805.0,Appartement à vendre,119.9,5.0,3.0,Étage 2/7,E,"Dupleix-Motte Picquet, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/dupleix-motte-picquet/271891337.htm,48.851482,2.297194
25,389000,9047.0,Appartement à vendre,43.0,2.0,1.0,Étage 1/2,D,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/273226105.htm,48.833425,2.363608
26,2800000,18301.0,Appartement à vendre,153.0,5.0,3.0,Étage 4/6,E,Paris 16ème arrondissement (75016),75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/272530877.htm,48.856305,2.267032
27,266000,9500.0,Appartement à vendre,28.0,1.0,,Étage 5/6,G,"Buttes Aux Cailles-Glacière, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/buttes-aux-cailles-glaciere/272028873.htm,48.827782,2.349909
28,578000,11493.0,Appartement à vendre,50.3,2.0,1.0,Étage 2/6,D,"Aligre-Gare de Lyon, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273478639.htm,48.8491,2.371086
29,790000,14345.0,Appartement à vendre,55.1,3.0,2.0,Étage 4/5,E,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/gros-caillou/273412603.htm,48.863022,2.306329
0,672000,11586.0,Appartement à vendre,58.0,3.0,2.0,Étage 4/6,E,"La Fourche-Guy Môquet, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/la-fourche-guy-moquet/268329123.htm,48.892129,2.323169
1,390000,10526.0,Appartement à vendre,37.1,2.0,1.0,Étage 2/6,E,"Nation-Picpus, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273478317.htm,48.841661,2.398288
2,379000,14577.0,Appartement à vendre,26.0,1.0,,RDC,C,"Enfants Rouges, Paris 3ème arrondissement (75003)",75003.0,https://www.seloger.com/annonces/achat/appartement/paris-3eme-75/enfants-rouges/272176153.htm,48.862489,2.359316
3,1776000,21926.0,Duplex à vendre - Première occupation,81.0,3.0,2.0,Étage 4/4,,"Jardin des Plantes, Paris 5ème arrondissement (75005)",75005.0,https://www.bellesdemeures.com/273541659/detail.htm,48.849134,2.347541
4,949000,15306.0,Appartement à vendre,62.0,2.0,1.0,Étage 1/13,E,"Nation-Picpus, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/nation-picpus/268238567.htm,48.841661,2.398288
5,520000,8993.0,Appartement à vendre,57.8,2.0,1.0,Étage 3/3,F,"Patay-Masséna, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/patay-massena/268455463.htm,48.823138,2.372971
6,376000,8174.0,Appartement à vendre,46.0,2.0,1.0,Étage 1/10,D,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/didot-porte-de-vanves/268745643.htm,48.82715,2.304565
7,475000,11585.0,Appartement à vendre,41.0,2.0,1.0,Étage 4/6,C,"Alleray Procession, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/alleray-procession/263975821.htm,48.837439,2.308623
8,550000,10974.0,Appartement à vendre,50.1,2.0,1.0,Étage 4/6,C,"Jean Moulin-Porte d'Orléans, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/jean-moulin-porte-d-orleans/257718615.htm,48.820915,2.325529
9,2980000,15602.0,Appartement à vendre,191.0,6.0,4.0,5ème étage,C,"Muette Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271089043.htm,48.841905,2.264284
10,380000,9268.0,Duplex à vendre,41.0,3.0,2.0,Étage 1/6,F,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-75/270973093.htm,48.82715,2.304565
11,285000,8824.0,Appartement à vendre,32.3,1.0,,,,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/273555451.htm,48.833425,2.363608
12,1150000,17052.0,Appartement à vendre,67.4,3.0,2.0,Étage 2/9,D,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/271755293/detail.htm,48.863022,2.306329
13,2330000,27587.0,Appartement à vendre - neuf,84.5,4.0,2.0,,,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/262518039/,48.855888,2.327092
14,1660000,22432.0,Appartement à vendre - neuf,74.0,3.0,2.0,,,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/262518039/,48.855888,2.327092
15,980000,11339.0,Appartement à vendre,86.4,4.0,2.0,Étage 2/6,E,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-nord/271136447.htm,48.850098,2.278011
16,850000,10351.0,Appartement à vendre,82.1,2.0,1.0,Étage 4/6,D,"Nation-Alexandre Dumas, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/nation-alexandre-dumas/271755297.htm,48.853542,2.392318
17,1759000,15705.0,Appartement à vendre,112.0,3.0,3.0,Étage 3/7,D,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/271065895/detail.htm,48.863022,2.306329
18,490000,7778.0,Appartement à vendre,63.0,3.0,2.0,Étage 1/5,E,"La Chapelle-Marx Dormoy, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272272299.htm,48.88751,2.359421
19,404000,8223.0,Appartement à vendre,49.1,2.0,1.0,Étage 5/6,D,"La Chapelle-Marx Dormoy, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/270802963.htm,48.88751,2.359421
20,611000,11252.0,Appartement à vendre - neuf,54.3,2.0,,1er étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,48.844756,2.389791
21,650000,11404.0,Appartement à vendre,57.0,3.0,2.0,Étage 5/6,E,"Bastille-Popincourt, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/bastille-popincourt/271763201.htm,48.858598,2.37658
