Unnamed: 0,prix_eur,prix_m2,type_bien,surface_m2,nb_pieces,nb_chambres,etage,dpe,adresse,code_postal,url,latitude,longitude
15.0,2190000.0,12597.0,Appartement à vendre,173.9,6.0,4.0,Étage 3/5,F,"Saint Philippe du Roule, Paris 8ème arrondissement (75008)",75008.0,https://www.bellesdemeures.com/269330175/detail.htm,,
16.0,589000.0,5945.0,Appartement à vendre - neuf,99.1,5.0,,7ème étage,,,,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/192377855/,,
17.0,668000.0,6234.0,Appartement à vendre - neuf,107.2,5.0,,6ème étage,,,,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/192377855/,,
18.0,2688874.0,,Appartement en viager · occupé,170.0,5.0,5.0,Étage 4/6,,"Odéon, Paris 6ème arrondissement (75006)",75006.0,https://www.seloger.com/annonces/achat/appartement/paris-6eme-75/odeon/272288617.htm,,
19.0,588000.0,10691.0,Appartement à vendre,55.0,2.0,1.0,Étage 15/30,E,"Emeriau-Zola, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272180135.htm,,
20.0,560000.0,9825.0,Appartement à vendre,57.0,3.0,2.0,Étage 4/8,E,"Gambetta, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/271031247.htm,,
21.0,1650000.0,15068.0,Appartement à vendre - neuf,109.5,4.0,3.0,RDC,,Paris 17ème arrondissement (75017),75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/270724957.htm,,
22.0,1750000.0,14706.0,Appartement à vendre - neuf,119.0,5.0,4.0,,B,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/260371825.htm,,
23.0,3990000.0,15504.0,Appartement à vendre,257.4,7.0,4.0,Étage 2/6,D,"Triangle d'Or, Paris 8ème arrondissement (75008)",75008.0,https://www.bellesdemeures.com/260919657/detail.htm,,
24.0,599000.0,9359.0,Appartement à vendre,64.0,3.0,2.0,Étage 6/13,C,"Georges Brassens, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/georges-brassens/273610541.htm,,
25.0,470000.0,11220.0,Appartement à vendre,41.9,2.0,1.0,Étage 5/7,E,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-sud/273605471.htm,,
26.0,710000.0,8554.0,Appartement à vendre,83.0,3.0,2.0,Étage 2/8,,"Citroën-Boucicaut, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/citroen-boucicaut/273603851.htm,,
27.0,1130000.0,11771.0,Triplex à vendre,96.0,5.0,4.0,RDC/3,B,"Citroën-Boucicaut, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/citroen-boucicaut/273603875.htm,,
28.0,626000.0,7728.0,Appartement à vendre - neuf,81.0,5.0,4.0,1er étage,C,"Charles-Hermite-Evangile, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/charles-hermite-evangile/273599119.htm,,
29.0,459000.0,10162.0,Appartement à vendre,45.2,3.0,1.0,Étage 1/5,D,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/273590573.htm,,
0.0,420000.0,12353.0,Appartement à vendre,34.0,1.0,,Étage 2/7,F,"Chaillot, Paris 16ème arrondissement (75116)",75116.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273583097.htm,,
1.0,277400.0,12167.0,Appartement à vendre - neuf,22.8,1.0,,RDC,,"Belleville, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/belleville/273584675.htm,,
2.0,229000.0,11450.0,Appartement à vendre,20.0,1.0,,Étage 6/6,E,"Gambetta, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273543773.htm,,
3.0,315000.0,6429.0,Appartement à vendre,49.0,2.0,1.0,RDC,C,"Danube-Porte des Lilas, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273495593.htm,,
4.0,1976000.0,14216.0,Appartement à vendre,139.0,6.0,3.0,Étage 1/7,E,Paris 15ème arrondissement (75015),75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/273437617.htm,,
5.0,1990000.0,22284.0,Appartement à vendre,89.3,3.0,1.0,Étage 2/1,D,"Seine et Berges, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/273469971/detail.htm,,
6.0,710000.0,8452.0,Appartement à vendre,84.0,5.0,3.0,Étage 2/2,E,"Jean Moulin-Porte d'Orléans, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273450637.htm,,
7.0,1976000.0,14216.0,Appartement à vendre,139.0,6.0,3.0,Étage 1/7,E,"Ecole Militaire, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/ecole-militaire/273437615.htm,,
8.0,270000.0,10223.0,Appartement à vendre,26.4,2.0,1.0,1er étage,E,Paris 12ème arrondissement (75012),75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/273433285.htm,,
9.0,6300000.0,20656.0,Appartement à vendre,305.0,8.0,4.0,Étage 2/5,C,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273356161/detail.htm,,
10.0,2600000.0,10744.0,Appartement à vendre,242.0,6.0,4.0,Étage 1/7,C,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273356093/detail.htm,,
11.0,3000000.0,10526.0,Appartement à vendre,285.0,8.0,5.0,Étage 4/8,E,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273356137/detail.htm,,
12.0,3150000.0,19325.0,Maison à vendre,163.0,7.0,3.0,,F,"Chaillot, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273356059/detail.htm,,
13.0,2392000.0,12723.0,Appartement à vendre,188.0,7.0,4.0,Étage 1/8,D,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273356155/detail.htm,,
14.0,685000.0,13173.0,Appartement à vendre,52.0,2.0,1.0,Étage 2/6,E,"Chaillot, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/chaillot/273355983.htm,,
15.0,11000001700000.0,,Appartement à vendre - Première occupation,94.0,4.0,3.0,2ème étage,E,"Provence Opéra, Paris 9ème arrondissement (75009)",75009.0,https://www.bellesdemeures.com/273355479/detail.htm,,
16.0,3240000.0,13500.0,Appartement à vendre,240.0,7.0,3.0,Étage 4/7,D,"Muette Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273347633/detail.htm,,
17.0,849000.0,12344.0,Appartement à vendre,68.8,3.0,1.0,6ème étage,E,Paris 16ème arrondissement (75016),75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/273332407.htm,,
18.0,760000.0,11008.0,Appartement à vendre,69.0,3.0,2.0,Étage 5/6,D,"Courcelles-Wagram, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/courcelles-wagram/271018721.htm,,
19.0,1580000.0,23263.0,Appartement à vendre,67.9,3.0,2.0,3ème étage,D,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/273272573/detail.htm,,
20.0,750000.0,9375.0,Appartement à vendre,80.0,4.0,3.0,Étage 4/6,D,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/273272131.htm,,
21.0,1200000.0,17910.0,Appartement à vendre,67.0,3.0,2.0,Étage 2/9,,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/gros-caillou/273221629.htm,,
22.0,480000.0,12000.0,Appartement à vendre - neuf,40.0,2.0,1.0,,,"Belleville, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273212745.htm,,
23.0,895000.0,8775.0,Appartement à vendre,102.0,4.0,2.0,RDC/6,E,"Lafayette-Richer, Paris 9ème arrondissement (75009)",75009.0,https://www.seloger.com/annonces/achat/appartement/paris-9eme-75/lafayette-richer/273100031.htm,,
24.0,795000.0,13114.0,Appartement à vendre,60.6,3.0,2.0,5ème étage,D,"Enfants Rouges, Paris 3ème arrondissement (75003)",75003.0,https://www.seloger.com/annonces/achat/appartement/paris-3eme-75/enfants-rouges/273086315.htm,,
25.0,390000.0,13265.0,Appartement à vendre,29.4,2.0,1.0,Étage 7/7,F,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/gros-caillou/270956083.htm,,
26.0,166000.0,11857.0,Appartement à vendre,14.0,1.0,,RDC/1,,"Bièvres Sud Tolbiac, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/bievres-sud-tolbiac/273074369.htm,,
27.0,175000.0,,Studio à vendre,,2.0,1.0,RDC,G,"Gambetta, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/272945683.htm,,
28.0,1199000.0,13472.0,Appartement à vendre,89.0,4.0,3.0,Étage 4/6,E,"Hoche-Friedland, Paris 8ème arrondissement (75008)",75008.0,https://www.bellesdemeures.com/272734963/detail.htm,,
29.0,2100000.0,14286.0,Appartement à vendre,147.0,5.0,3.0,Étage 3/6,D,Paris 8ème arrondissement (75008),75008.0,https://www.seloger.com/annonces/achat/appartement/paris-8eme-75/266929869.htm,,
0.0,284000.0,12348.0,Studio à vendre,23.0,2.0,1.0,Étage 5/5,,"Cambronne-Garibaldi, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272570257.htm,,
1.0,988000.0,8233.0,Appartement à vendre,120.0,4.0,2.0,Étage 2/7,,"Aligre-Gare de Lyon, Paris 12ème arrondissement (75012)",75012.0,https://www.bellesdemeures.com/272439613/detail.htm,,
2.0,880000.0,10732.0,Appartement à vendre - neuf,82.0,4.0,,,,Paris 20ème arrondissement (75020),75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/272336065.htm,,
3.0,1250000.0,14828.0,Appartement à vendre,84.3,3.0,2.0,RDC/3,D,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272263047/detail.htm,,
4.0,730000.0,19951.0,Appartement à vendre,36.6,2.0,,Étage 4/7,D,"Triangle d'Or, Paris 8ème arrondissement (75008)",75008.0,https://www.bellesdemeures.com/272262963/detail.htm,,
5.0,1250000.0,14828.0,Maison à vendre,84.3,3.0,2.0,,D,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272262977/detail.htm,,
6.0,213200.0,17767.0,Appartement à vendre,12.0,1.0,,Étage 4/4,F,"Monnaie, Paris 6ème arrondissement (75006)",75006.0,https://www.seloger.com/annonces/achat/appartement/paris-6eme-75/monnaie/272260603.htm,,
7.0,2650000.0,11470.0,Appartement à vendre,231.0,7.0,5.0,Étage 4/6,E,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272258971/detail.htm,,
8.0,1150000.0,8984.0,Appartement à vendre,128.0,4.0,1.0,Étage 1/5,F,"Bel-Air Nord, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/bel-air-nord/272192309.htm,,
9.0,389000.0,8841.0,Appartement à vendre,44.0,2.0,1.0,RDC/8,G,"Belleville, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/belleville/272177719.htm,,
10.0,790000.0,18107.0,Appartement à vendre,43.6,2.0,1.0,Étage 1/6,E,"Invalides, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/272128273/detail.htm,,
11.0,1140000.0,15718.0,Appartement à vendre,72.5,4.0,3.0,Étage 2/6,D,"Notre Dame des Champs, Paris 6ème arrondissement (75006)",75006.0,https://www.seloger.com/annonces/achat/appartement/paris-6eme-75/notre-dame-des-champs/267679355.htm,,
12.0,1140000.0,15718.0,Appartement à vendre,72.5,4.0,3.0,Étage 2/5,D,"Notre Dame des Champs, Paris 6ème arrondissement (75006)",75006.0,https://www.seloger.com/annonces/achat/appartement/paris-6eme-75/notre-dame-des-champs/268944345.htm,,
13.0,670000.0,8072.0,Appartement à vendre,83.0,4.0,2.0,Étage 4/7,D,"Jean Moulin-Porte d'Orléans, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/jean-moulin-porte-d-orleans/268310961.htm,,
14.0,545000.0,6412.0,Appartement à vendre,85.0,2.0,,RDC/3,E,"Belleville, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/belleville/266366887.htm,,
15.0,460000.0,9200.0,Duplex à vendre,50.0,3.0,2.0,RDC/6,G,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/264102613.htm,,
16.0,770000.0,8750.0,Duplex à vendre,88.0,3.0,2.0,RDC/2,F,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/261733939.htm,,
17.0,598000.0,9200.0,Duplex à vendre,65.0,3.0,1.0,Étage 2/3,E,"Goutte d'Or-Château Rouge, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/266999229.htm,,
18.0,598000.0,9200.0,Duplex à vendre,65.0,3.0,2.0,Étage 2/3,E,"Goutte d'Or-Château Rouge, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/266999241.htm,,
19.0,1630000.0,10062.0,Appartement à vendre,162.0,6.0,4.0,Étage 5/5,C,"Jardin des Plantes, Paris 5ème arrondissement (75005)",75005.0,https://www.bellesdemeures.com/269740255/detail.htm,,
20.0,235000.0,9400.0,Appartement à vendre,25.0,1.0,,RDC/1,F,"Père Lachaise-Réunion, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/pere-lachaise-reunion/260787649.htm,,
21.0,637450.0,11590.0,Appartement à vendre,55.0,3.0,1.0,Étage 3/6,E,"La Fourche-Guy Môquet, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/la-fourche-guy-moquet/268061597.htm,,
22.0,658000.0,10967.0,Appartement à vendre,60.0,2.0,1.0,,E,"Georges Brassens, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/georges-brassens/266297945.htm,,
23.0,875000.0,12518.0,Appartement à vendre,69.9,4.0,2.0,Étage 3/6,G,"Chateau d'Eau-Lancry, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-10eme-75/chateau-d-eau-lancry/257725271.htm,,
24.0,1295000.0,11355.0,Appartement à vendre,114.1,5.0,3.0,Étage 1/6,D,"Porte Saint Denis-Paradis, Paris 10ème arrondissement (75010)",75010.0,https://www.bellesdemeures.com/268848375/detail.htm,,
25.0,780000.0,7861.0,Appartement à vendre,99.2,4.0,2.0,RDC/5,E,"Nation-Alexandre Dumas, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/nation-alexandre-dumas/269971169.htm,,
26.0,770000.0,11892.0,Appartement à vendre,64.8,1.0,,RDC/6,D,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/gros-caillou/270068413.htm,,
27.0,540000.0,8182.0,Appartement à vendre,66.0,3.0,2.0,Étage 1/8,D,"Amiraux-Simplon-Poissonniers, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/268545889.htm,,
28.0,229000.0,9944.0,Appartement à vendre,23.0,1.0,,1er étage,F,"Bastille-Popincourt, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/bastille-popincourt/265352321.htm,,
29.0,235000.0,10217.0,Appartement à vendre,23.0,1.0,,Étage 5/6,E,"Bel-Air Sud, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/bel-air-sud/271552317.htm,,
0.0,727000.0,12817.0,Appartement à vendre,56.7,2.0,1.0,Étage 11/1,D,"Dupleix-Motte Picquet, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/dupleix-motte-picquet/268129921.htm,,
1.0,2380000.0,18441.0,Appartement à vendre,129.1,5.0,3.0,Étage 1/1,G,"Invalides, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/267050139/detail.htm,,
2.0,370000.0,10571.0,Appartement à vendre,35.0,2.0,1.0,RDC/5,F,"Trudaine-Maubeuge, Paris 9ème arrondissement (75009)",75009.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271654693.htm,,
3.0,160000.0,6667.0,Appartement à vendre,24.0,1.0,,Étage 4/6,F,"La Chapelle-Marx Dormoy, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/la-chapelle-marx-dormoy/271610371.htm,,
4.0,648000.0,15070.0,Appartement à vendre,43.0,2.0,1.0,Étage 6/6,F,"Chaillot, Paris 16ème arrondissement (75116)",75116.0,https://www.bellesdemeures.com/271579609/detail.htm,,
5.0,485000.0,11023.0,Appartement à vendre,44.0,2.0,1.0,Étage 6/6,F,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/271566783.htm,,
6.0,124000.0,1300.0,Appartement en viager - Première occupation · occupé,68.0,3.0,1.0,RDC/6,C,"Gambetta, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/247037379.htm,,
7.0,1690000.0,13520.0,Appartement à vendre,125.0,5.0,3.0,Étage 3/6,D,"Parc Monceau, Paris 8ème arrondissement (75008)",75008.0,https://www.bellesdemeures.com/271540991/detail.htm,,
8.0,320000.0,11429.0,Appartement à vendre,28.0,2.0,1.0,RDC/3,E,"Georges Brassens, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/georges-brassens/269263901.htm,,
9.0,780000.0,18140.0,Appartement à vendre,43.0,2.0,1.0,6ème étage,F,"Saint Philippe du Roule, Paris 8ème arrondissement (75008)",75008.0,https://www.bellesdemeures.com/261435105/detail.htm,,
10.0,4740000.0,25416.0,Appartement à vendre,186.5,5.0,3.0,Étage 1/5,D,"Triangle d'Or, Paris 8ème arrondissement (75008)",75008.0,https://www.bellesdemeures.com/259365589/detail.htm,,
11.0,295000.0,16209.0,Appartement à vendre,18.2,1.0,,Étage 3/5,E,"Saint Germain des Prés, Paris 6ème arrondissement (75006)",75006.0,https://www.seloger.com/annonces/achat/appartement/paris-6eme-75/saint-germain-des-pres/268996771.htm,,
12.0,344000.0,9556.0,Appartement à vendre,36.0,2.0,1.0,Étage 1/4,F,"Vallée de Fécamp, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/vallee-de-fecamp/271402279.htm,,
13.0,1000000.0,14286.0,Loft à vendre,70.0,2.0,1.0,,D,"Violet Commerce, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/violet-commerce/262102195.htm,,
14.0,850000.0,11039.0,Appartement à vendre,77.0,4.0,3.0,Étage 7/9,E,"Nation-Alexandre Dumas, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-75/266821401.htm,,
15.0,2275000.0,14773.0,Appartement à vendre,154.0,6.0,3.0,Étage 3/6,D,"Hoche-Friedland, Paris 8ème arrondissement (75008)",75008.0,https://www.seloger.com/annonces/achat/appartement/paris-8eme-75/hoche-friedland/268207045.htm,,
16.0,725000.0,12083.0,Appartement à vendre,60.0,3.0,2.0,Étage 3/4,E,"Bassin de la Villette, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/bassin-de-la-villette/266488359.htm,,
17.0,360000.0,12081.0,Appartement à vendre,29.8,2.0,1.0,Étage 5/6,E,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/269594167.htm,,
18.0,3099000.0,13712.0,Appartement à vendre,226.0,7.0,4.0,Étage 3/8,E,"Muette Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/269543433/detail.htm,,
19.0,2100000.0,24973.0,Appartement à vendre,84.1,3.0,2.0,Étage 8/9,D,"Saint Philippe du Roule, Paris 8ème arrondissement (75008)",75008.0,https://www.bellesdemeures.com/267919217/detail.htm,,
20.0,570000.0,8636.0,Duplex à vendre,66.0,3.0,2.0,RDC/5,E,"Danube-Porte des Lilas, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/danube-porte-des-lilas/270903353.htm,,
21.0,760000.0,11337.0,Appartement à vendre,67.0,4.0,2.0,RDC/6,F,"Courcelles-Wagram, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/courcelles-wagram/258988883.htm,,
22.0,1250000.0,10081.0,Appartement à vendre,124.0,5.0,3.0,3 étages,D,"Pernety, Paris 14ème arrondissement (75014)",75014.0,https://www.bellesdemeures.com/268087487/detail.htm,,
23.0,395000.0,11108.0,Appartement à vendre,35.6,2.0,1.0,Étage 1/5,D,"Léon-Blum Folie-Regnault, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/leon-blum-folie-regnault/266336089.htm,,
24.0,1960000.0,15073.0,Appartement à vendre,130.0,4.0,2.0,2ème étage,D,"Hoche-Friedland, Paris 8ème arrondissement (75008)",75008.0,https://www.bellesdemeures.com/258189735/detail.htm,,
25.0,529000.0,10440.0,Appartement à vendre,50.7,2.0,1.0,1er étage,D,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-nord/263256373.htm,,
26.0,2750000.0,11701.0,Appartement à vendre,235.0,7.0,4.0,Étage 4/6,C,"Courcelles-Wagram, Paris 17ème arrondissement (75017)",75017.0,https://www.bellesdemeures.com/267161495/detail.htm,,
27.0,790000.0,13167.0,Appartement à vendre,60.0,3.0,1.0,Étage 5/9,E,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/porte-dauphine/264588613.htm,,
28.0,2100000.0,14685.0,Appartement à vendre - Première occupation,143.0,5.0,3.0,Étage 3/6,E,"Belleville-Saint Maur, Paris 11ème arrondissement (75011)",75011.0,https://www.bellesdemeures.com/270615591/detail.htm,,
29.0,230000.0,9200.0,Appartement à vendre,25.0,1.0,,RDC,E,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/270493497.htm,,
0.0,660000.0,13469.0,Appartement à vendre,49.0,2.0,1.0,Étage 1/4,E,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/raspail-montparnasse/267490769.htm,,
1.0,221500.0,14767.0,Appartement à vendre,15.0,1.0,,Étage 7/7,G,"Ecole Militaire, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/ecole-militaire/263796489.htm,,
2.0,461000.0,10976.0,Appartement à vendre - Première occupation,42.0,1.0,,Étage 4/8,C,"Porte Saint Denis-Paradis, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-10eme-75/porte-saint-denis-paradis/268951601.htm,,
3.0,890000.0,13357.0,Appartement à vendre,66.6,3.0,2.0,Étage 2/5,C,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-75/270204727.htm,,
4.0,405000.0,10125.0,Appartement à vendre,40.0,1.0,,1er étage,F,"Trudaine-Maubeuge, Paris 9ème arrondissement (75009)",75009.0,https://www.seloger.com/annonces/achat/appartement/paris-9eme-75/trudaine-maubeuge/268428627.htm,,
5.0,1500000.0,16663.0,Appartement à vendre,90.0,4.0,3.0,Étage 4/5,B,"Vaugirard-Parc des Expositions, Paris 15ème arrondissement (75015)",75015.0,https://www.bellesdemeures.com/270153695/detail.htm,,
6.0,689000.0,7928.0,Appartement à vendre,86.9,4.0,3.0,Étage 1/10,D,"Bièvres Sud Tolbiac, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/bievres-sud-tolbiac/270147413.htm,,
7.0,790000.0,13374.0,Appartement à vendre,59.1,3.0,2.0,Étage 5/6,E,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-75/267134195.htm,,
8.0,849000.0,11126.0,Appartement à vendre,76.3,2.0,1.0,Étage 6/7,E,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-sud/263862117.htm,,
9.0,154990.0,14761.0,Appartement à vendre,10.5,1.0,,Étage 6/6,E,"Les Halles, Paris 1er arrondissement (75001)",75001.0,https://www.seloger.com/annonces/achat/appartement/paris-1er-75/les-halles/264895195.htm,,
10.0,532000.0,8185.0,Appartement à vendre,65.0,3.0,2.0,Étage 3/8,E,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/264307409.htm,,
11.0,720000.0,12632.0,Appartement à vendre,57.0,2.0,1.0,Étage 4/12,D,"Dupleix-Motte Picquet, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/dupleix-motte-picquet/263760739.htm,,
12.0,695000.0,13353.0,Appartement à vendre,52.1,2.0,1.0,Étage 5/6,E,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/porte-dauphine/264624801.htm,,
13.0,320000.0,7689.0,Appartement à vendre,41.6,2.0,1.0,RDC/5,E,"Belleville, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/belleville/265490765.htm,,
